id_gen	symbol	log2FC_GCAt_vs_GCAn	adj-p-value_GCAt_vs_GCAn	log2FC_GNCAt_vs_GNCAn	adj-p-value_GNCAt_vs_GNCAn	vias_reactome	BP	MF	CC
ENSG00000241635	UGT1A1	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Paracetamol ADME, Aspirin ADME, Biological oxidations, Defective UGT1A1 causes hyperbilirubinemia, Phase II - Conjugation of compounds, Heme degradation, Glucuronidation, Diseases of metabolism, Metabolic disorders of biological oxidation enzymes, Metabolism of porphyrins, Drug ADME, Disease	xenobiotic metabolic process, xenobiotic glucuronidation, cellular response to ethanol, steroid metabolic process, bilirubin conjugation, response to lipopolysaccharide, cellular glucuronidation, flavone metabolic process, animal organ regeneration, negative regulation of steroid metabolic process, cellular response to estradiol stimulus, response to starvation, flavonoid glucuronidation, biphenyl catabolic process, liver development, retinoic acid metabolic process, acute-phase response, heterocycle metabolic process, response to nutrient, cellular response to glucocorticoid stimulus, estrogen metabolic process	retinoic acid binding, enzyme binding, enzyme inhibitor activity, glucuronosyltransferase activity, steroid binding, protein homodimerization activity	cytochrome complex, endoplasmic reticulum, endoplasmic reticulum membrane, plasma membrane, endoplasmic reticulum chaperone complex, perinuclear region of cytoplasm
ENSG00000242515	UGT1A10	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Paracetamol ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME	liver development, lipid metabolic process, xenobiotic metabolic process, cellular glucuronidation, flavone metabolic process	retinoic acid binding, protein kinase C binding, enzyme binding, glucuronosyltransferase activity, protein homodimerization activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000288702	UGT1A3	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Aspirin ADME, NR1H2 and NR1H3-mediated signaling, Signal Transduction, Biological oxidations, Phase II - Conjugation of compounds, NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis, Glucuronidation, Signaling by Nuclear Receptors, Prednisone ADME, Drug ADME, Atorvastatin ADME	bile acid secretion, retinoic acid metabolic process, xenobiotic metabolic process, vitamin D3 metabolic process, estrogen metabolic process, xenobiotic glucuronidation, cellular glucuronidation, flavonoid glucuronidation	enzyme binding, protein homodimerization activity, retinoic acid binding, glucuronosyltransferase activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000244474	UGT1A4	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Defective UGT1A4 causes hyperbilirubinemia, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Heme degradation, Glucuronidation, Diseases of metabolism, Metabolic disorders of biological oxidation enzymes, Metabolism of porphyrins, Drug ADME, Disease	cellular glucuronidation, bilirubin conjugation, heme catabolic process, vitamin D3 metabolic process	enzyme binding, protein homodimerization activity, retinoic acid binding, glucuronosyltransferase activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000288705	UGT1A5	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME		enzyme binding, glucuronosyltransferase activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000167165	UGT1A6	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Paracetamol ADME, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME	cellular glucuronidation, xenobiotic metabolic process	enzyme binding, protein homodimerization activity, retinoic acid binding, glucuronosyltransferase activity	intracellular membrane-bounded organelle, endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000244122	UGT1A7	-0.3459358949354847	0.0250512459727797	-0.6847321527777464	1.4665178533847375e-06	Metabolism, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME	liver development, retinoic acid metabolic process, xenobiotic metabolic process, estrogen metabolic process, xenobiotic glucuronidation, coumarin metabolic process, cellular glucuronidation, flavonoid glucuronidation, flavone metabolic process	retinoic acid binding, protein kinase C binding, enzyme binding, enzyme inhibitor activity, glucuronosyltransferase activity, protein homodimerization activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000242366	UGT1A8	-0.4100420658145136	0.0082294494234242	-0.7613220347221947	5.297399914227846e-07	Metabolism, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME	liver development, negative regulation of fatty acid metabolic process, retinoic acid metabolic process, negative regulation of steroid metabolic process, steroid metabolic process, fatty acid metabolic process, xenobiotic glucuronidation, coumarin metabolic process, cellular glucuronidation, flavonoid glucuronidation, flavone metabolic process	retinoic acid binding, enzyme binding, enzyme inhibitor activity, glucuronosyltransferase activity, steroid binding, fatty acid binding, protein homodimerization activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000241119	UGT1A9	-0.4100420658145136	0.0082294494234242	-0.7613220347221947	5.297399914227846e-07	Metabolism, Paracetamol ADME, Aspirin ADME, Biological oxidations, Regulation of lipid metabolism by PPARalpha, Phase II - Conjugation of compounds, Glucuronidation, PPARA activates gene expression, Drug ADME, Metabolism of lipids	liver development, retinoic acid metabolic process, xenobiotic metabolic process, xenobiotic glucuronidation, cellular glucuronidation, flavonoid glucuronidation, flavone metabolic process	enzyme binding, protein homodimerization activity, retinoic acid binding, glucuronosyltransferase activity	endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000196620	UGT2B15	-1.913015767403226	2.592487652905352e-18	-1.657899499999985	9.666701972715094e-23	Metabolism, Paracetamol ADME, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Glucuronidation, Drug ADME	steroid metabolic process, estrogen metabolic process, xenobiotic metabolic process, cellular glucuronidation	retinoic acid binding, glucuronosyltransferase activity	
ENSG00000197888	UGT2B17	-0.1244409271290325	0.0121685186891364	-0.1541966666666514	0.0035532141194665	Metabolism, Aspirin ADME, Biological oxidations, Phase II - Conjugation of compounds, Prednisone ADME, Glucuronidation, Drug ADME	steroid metabolic process, estrogen metabolic process, xenobiotic metabolic process, cellular glucuronidation	retinoic acid binding, glucuronosyltransferase activity	membrane, endoplasmic reticulum membrane
ENSG00000136059	VILL	-0.7830807012096743	5.371056778346867e-06	-1.3105386249999746	1.0387070059968131e-16		actin polymerization or depolymerization, actin filament severing, barbed-end actin filament capping	actin filament binding, structural constituent of cytoskeleton, phosphatidylinositol-4,5-bisphosphate binding	actin cytoskeleton, cytoplasm
ENSG00000047597	XK	-1.493147262806449	4.0119023130520273e-20	-1.327725708333312	2.119261239345595e-17	Class A/1 (Rhodopsin-like receptors), Signal Transduction, Peptide ligand-binding receptors, Signaling by GPCR, GPCR ligand binding	skeletal muscle fiber development, intracellular magnesium ion homeostasis, regulation of cell size, regulation of axon diameter, amino acid transport, myelination, intracellular calcium ion homeostasis	protein-macromolecule adaptor activity, protein binding	membrane, plasma membrane, endoplasmic reticulum membrane
ENSG00000015532	XYLT2	-1.1516182202419385	1.3248795552841302e-21	-1.307200902777763	2.234998632768969e-34	Heparan sulfate/heparin (HS-GAG) metabolism, Metabolism, Metabolism of carbohydrates, A tetrasaccharide linker sequence is required for GAG synthesis, Glycosaminoglycan metabolism, Chondroitin sulfate/dermatan sulfate metabolism	glycosaminoglycan metabolic process, heparan sulfate proteoglycan biosynthetic process, glycosaminoglycan biosynthetic process, chondroitin sulfate biosynthetic process, heparin biosynthetic process, chondroitin sulfate proteoglycan biosynthetic process	manganese ion binding, magnesium ion binding, protein xylosyltransferase activity	Golgi membrane, extracellular space
ENSG00000109906	ZBTB16	-1.5262722144193548	2.539797382126389e-16	-0.7531141388888685	9.68347875180828e-09	Neddylation, Metabolism of proteins, Antigen processing: Ubiquitination & Proteasome degradation, Immune System, Post-translational protein modification, Class I MHC mediated antigen processing & presentation, Adaptive Immune System	negative regulation of transcription by RNA polymerase II, positive regulation of NK T cell differentiation, forelimb morphogenesis, protein localization to nucleus, embryonic pattern specification, positive regulation of fat cell differentiation, negative regulation of cell population proliferation, positive regulation of chondrocyte differentiation, apoptotic process, positive regulation of apoptotic process, cell population proliferation, protein ubiquitination, positive regulation of transcription by RNA polymerase II, male germ-line stem cell asymmetric division, embryonic digit morphogenesis, positive regulation of ossification, anterior/posterior pattern specification, cartilage development, hemopoiesis, negative regulation of myeloid cell differentiation, ossification involved in bone maturation, central nervous system development, regulation of transcription by RNA polymerase II, myeloid cell differentiation, positive regulation of cartilage development, negative regulation of DNA-templated transcription, mesonephros development, positive regulation of DNA-templated transcription, embryonic hindlimb morphogenesis	DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription corepressor binding, DNA binding, DNA-binding transcription repressor activity, RNA polymerase II-specific, identical protein binding, metal ion binding, protein homodimerization activity, protein domain specific binding, type 2 angiotensin receptor binding, protein binding	cytosol, transcription repressor complex, nuclear speck, nucleus, PML body, nuclear body, male germ cell nucleus, protein-containing complex
